cbsa,year,qtr,index_sa,metro_name,population,median_income,zhvi_qtr,zori_qtr,inventory_qtr,unemployment_rate,qcew_avg_wkly_wage,qcew_employment,sp500_qtr,price_to_income_ratio,is_unaffordable,prev_unaffordable,next_unaffordable,collapse_onset,collapse_onset_confirmed,price_to_income_lag,price_to_income_5yr_chg,zhvi_yoy_lag,zhvi_qoq_lag,three-year_home_price_growth_trend,hpi_yoy_lag,hpi_3yr_chg_lag,pop_velocity_lag,pop_acceleration_lag,zori_yoy_lag,unemployment_rate_lag,inv_qoq_lag,sp500_yoy_lag,qcew_wage_yoy_lag,qcew_emp_yoy_lag
11460,2020,1,1.33,"Ann Arbor, MI",371849.0,75730.0,318872.9685157412,1486.5454374052779,1207.6666666666667,2.533333333333333,1206.0,220028.0,3055.869193548387,4.210655863141967,False,False,False,False,False,4.2266459230208016,0.5067121297985135,0.065539830280269,0.012137278919737593,0.000990088304775563,-0.013513513513513487,18.699186991869922,-0.006926540775675782,-0.006926540775675782,0.049815397822799534,2.966666666666667,-0.19465081723625555,-0.004562795426325428,0.04074402125775012,0.016025895530405343
11460,2020,2,1.29,"Ann Arbor, MI",371849.0,75730.0,320581.20016990806,1499.7579310758927,1281.6666666666667,11.966666666666667,1260.0,189467.0,2931.687619047619,4.233212731677117,False,False,False,False,False,4.305064300959223,0.5286206395646871,0.06197314899198414,0.01855333504784684,0.0010630570288014413,-0.04255319148936154,10.655737704918034,0.0,0.006926540775675782,0.03634137705591778,2.966666666666667,0.35116851168511687,0.0662922038202094,0.026642984014209503,0.023131554178035918
11460,2020,3,1.32,"Ann Arbor, MI",371849.0,75730.0,320835.5833958499,1497.4906047678899,1591.6666666666667,7.766666666666667,1277.0,202949.0,3319.8340625,4.236571812965138,False,False,False,False,False,4.335183784357381,0.5170515120961654,0.047749623719116174,0.006996291180005665,0.0005113122805204076,-0.07092198581560272,9.166666666666679,0.0,0.0,0.031148447265438195,3.3333333333333335,0.1659080564406008,0.03798825437241593,0.03062117235345574,0.03128525476667754
11460,2020,4,1.34,"Ann Arbor, MI",371849.0,75730.0,328357.8309104143,1494.229533349957,1346.3333333333333,4.533333333333333,1366.0,203281.0,3554.5015625,4.33590163621305,False,False,False,False,False,4.360378553199973,0.4732373672594674,0.04416167435705076,0.005811695673318962,-0.0006861450771827899,-0.07142857142857129,5.691056910569103,0.0,0.0,0.03549055389958777,2.1999999999999997,-0.08491118485262539,0.14221561000009686,0.026427962489343537,0.02673627807927459
11460,2021,1,1.37,"Ann Arbor, MI",365041.0,79198.0,337821.5687634719,1538.6978292615643,942.3333333333334,4.5,1273.0,203728.0,3865.7068852459015,4.265531563467157,False,False,False,False,False,4.210655863141967,0.26935479429458553,0.03936711782054125,0.007489771234227227,-0.0021845847196453115,-0.08904109589041087,-3.6231884057970842,0.016649611501910355,0.016649611501910355,0.013371051889240482,2.533333333333333,-0.2271757679180887,0.12306660146925985,0.026382978723404227,0.011520673770929024
11460,2021,2,1.52,"Ann Arbor, MI",365041.0,79198.0,349781.20333794545,1575.6267161812148,965.0,4.733333333333333,1287.0,203417.0,4183.62634920635,4.416540863884763,False,False,False,False,False,4.233212731677117,0.2422566898181966,0.025901213582163685,0.005357091452806939,-0.0036338768226647313,-0.04444444444444451,-4.444444444444451,0.0,-0.016649611501910355,0.015806129538947333,11.966666666666667,0.06127518630968809,0.017124992393438676,0.08996539792387548,-0.11969167580426343
11460,2021,3,1.59,"Ann Arbor, MI",365041.0,79198.0,355084.7244391113,1624.5470250866977,1298.0,4.333333333333333,1298.0,210510.0,4421.670625,4.483506205195981,False,False,False,False,False,4.236571812965138,0.19905136268784318,0.01958198031875069,0.0007935063746939974,-0.004648461468861124,0.007633587786259444,-2.2222222222222254,0.0,0.0,0.0144574177433614,7.766666666666667,0.24187256176853045,0.12237973724394036,0.08404074702886244,-0.0825961368947794
11460,2021,4,1.68,"Ann Arbor, MI",365041.0,79198.0,355292.07333844196,1645.7991207551424,1083.3333333333333,2.8666666666666667,1378.0,212327.0,4602.1089062500005,4.486124312968029,False,False,False,False,False,4.33590163621305,0.2013958213665754,0.03745751007605258,0.02344580184948919,-0.004619705877133636,0.030769230769230882,-0.7407407407407418,0.0,0.0,0.011615003647609923,4.533333333333333,-0.15413612565445034,0.15302735438200687,0.13455149501661134,-0.09327677492160769
11460,2022,1,1.98,"Ann Arbor, MI",367947.0,84245.0,364345.02561283304,1680.595554271613,610.6666666666666,3.4,1300.0,211627.0,4463.855483870967,4.3248267032207615,False,False,False,False,False,4.265531563467157,0.1461037737360389,0.059423664338594806,0.028821416644208453,-0.003584824082007566,0.03007518796992481,-7.432432432432423,-0.02986451468436191,-0.02986451468436191,0.03508294502407994,4.5,-0.3000742758108442,0.2650105879555513,0.05555555555555558,-0.07408148053884056
11460,2022,2,2.37,"Ann Arbor, MI",367947.0,84245.0,379280.480465525,1745.9406998554412,776.6666666666666,3.6333333333333333,1313.0,210773.0,4105.667096774193,4.502112653160721,False,False,False,False,False,4.416540863884763,0.25592376081414336,0.0910845774878919,0.035402223186190795,-0.0012182421270080794,0.17829457364341073,7.801418439716312,0.0,0.02986451468436191,0.05058735382108992,4.733333333333333,0.02405376724442876,0.4270368786990453,0.021428571428571352,0.07362759741802005
