cbsa,metro_name_x,year,qtr,hpi_at_sa,hpi_po_sa,RegionID,RegionName_x,RegionType,StateName,zhvi_qtr,zhvi_yoy,zhvi_qoq,RegionName_y,zori_qtr,unemployment_rate,RegionName_x_x,inventory_qtr,metro_name_y,population,pop_yoy_growth,pop_velocity_3yr,pop_acceleration,sp500_qtr,index_sa,RegionName_y_y,median_income,income_moe,price_to_income_ratio,affordability_burden,hpi_3yr_chg,is_unaffordable,collapse_onset,prev_unaffordable,price_to_income_lag,price_to_income_5yr_chg,zhvi_yoy_fixed,zhvi_qoq_fixed,zhvi_yoy_lag,zhvi_qoq_lag,three-year_home_price_growth_trend,hpi_yoy,hpi_yoy_lag,hpi_3yr_chg_lag,pop_yoy_fixed,pop_velocity_fixed,pop_velocity_lag,pop_acceleration_fixed,pop_acceleration_lag,zori_yoy_fixed,zori_yoy_lag,unemployment_rate_lag,inv_qoq_fixed,inv_qoq_lag,sp500_yoy_fixed,sp500_yoy_lag,cum_onset
12580,"Baltimore-Columbia-Towson, MD",2022,2,1.18,329.01,394358.0,"Baltimore, MD",msa,MD,369817.12992816,0.0842833053597078,0.0318142627382008,"Baltimore, MD",1724.55253077422,2.96666666666667,"Baltimore, MD",6771.0,"Baltimore-Columbia-Towson, MD",2843177.0,-0.000984546969601707,0.0154011370499059,-0.000577471513476979,4105.66709677419,1.18,,94167.0,740.0,3.9272476549976103,False,47.499999999999986,False,False,False,3.8973703854810826,0.18703240362535212,0.08428330535970785,0.031814262738201204,0.1134669429263877,0.0382309379566097,0.005591721396891736,0.3258426966292134,0.12658227848101267,8.536585365853666,-0.0009845469696017073,0.0,0.0,0.0005774715134769792,0.017222828586511918,0.10295787479303109,0.06674382895178632,5.53333333333333,0.19270741588867368,0.19908207343412543,-0.018634372653033138,0.42703687869904483,0
12580,"Baltimore-Columbia-Towson, MD",2022,3,1.3,327.8,394358.0,"Baltimore, MD",msa,MD,372337.832300677,0.0681014012633653,0.0068160779166903,"Baltimore, MD",1749.61170951612,3.06666666666667,"Baltimore, MD",7659.33333333333,"Baltimore-Columbia-Towson, MD",2843177.0,-0.000984546969601707,0.0154011370499059,-0.000577471513476979,3980.35109375,1.3,,94167.0,740.0,3.9540160810122127,False,64.55696202531644,False,False,False,3.9833834001608217,0.2520249301952169,0.06810140126336539,0.006816077916690144,0.13187438667589224,0.022069499732477293,0.00848946652770437,0.39784946236559127,0.1625000000000001,13.414634146341475,-0.0009845469696017073,0.0,0.0,0.0,0.0,0.07192944198775297,0.10563866124835974,4.8,0.1311967705410324,0.21421173503850177,-0.0998083232963558,0.3318950711862574,0
12580,"Baltimore-Columbia-Towson, MD",2022,4,1.49,329.16,394358.0,"Baltimore, MD",msa,MD,368882.388513676,0.0529820947194119,-0.0092803993772252,"Baltimore, MD",1728.62775732369,2.46666666666667,"Baltimore, MD",6755.66666666667,"Baltimore-Columbia-Towson, MD",2843177.0,-0.000984546969601707,0.0154011370499059,-0.000577471513476979,3851.97349206349,1.49,,94167.0,740.0,3.917321232636444,False,86.24999999999999,False,False,False,4.003080862261013,0.24502631487814686,0.052982094719411954,-0.009280399377226356,0.1040730648219872,0.0049449074119745084,0.009486002843513313,0.5360824742268042,0.19753086419753085,18.29268292682926,-0.0009845469696017073,0.0,0.0,0.0,0.0,0.04770409804013176,0.10839631189387156,3.6,-0.1179824179650093,-0.08948968995697937,-0.1629981883235685,0.2947269329692408,0
12580,"Baltimore-Columbia-Towson, MD",2023,1,1.56,334.32,394358.0,"Baltimore, MD",msa,MD,370679.935619886,0.0342215477086607,0.0048729545301755,"Baltimore, MD",1747.4630168886,2.43333333333333,"Baltimore, MD",5270.66666666667,"Baltimore-Columbia-Towson, MD",2843966.0,0.000277506465478528,-0.0011141012483413,0.0012620534350802,4000.06451612903,1.56,,97300.0,919.0,3.8096601810882422,False,95.0,False,False,False,3.8061575584113223,0.14675897351217326,0.034221547708660705,0.004872954530176221,0.09102627651885054,0.02310112464040337,0.009241319466656866,0.47169811320754707,0.2771084337349399,27.710843373493987,0.00027750646547852753,0.0012620534350802348,-0.0005774715134769792,0.0012620534350802348,-0.0005774715134769792,0.03980831484109215,0.11197001585608057,3.5,-0.21981546356145443,-0.30630116899515325,-0.10389918970668588,0.154732010569141,0
12580,"Baltimore-Columbia-Towson, MD",2023,2,1.47,343.5,394358.0,"Baltimore, MD",msa,MD,376277.131766139,0.017468097919731,0.0150998087794878,"Baltimore, MD",1779.76741928878,1.83333333333333,"Baltimore, MD",5561.33333333333,"Baltimore-Columbia-Towson, MD",2843966.0,0.000277506465478528,-0.0011141012483413,0.0012620534350802,4206.07290322581,1.47,,97300.0,919.0,3.8671853213375025,False,86.0759493670886,False,False,False,3.9272476549976103,0.2383545383654022,0.01746809791973103,0.015099808779487578,0.08428330535970785,0.031814262738201204,0.008438936961088063,0.2457627118644068,0.3258426966292134,47.499999999999986,0.00027750646547852753,0.0,0.0,-0.0012620534350802348,0.0005774715134769792,0.032016936294640974,0.10295787479303109,2.96666666666667,0.05514798886921213,0.19270741588867368,0.02445541834858167,-0.018634372653033138,0
12580,"Baltimore-Columbia-Towson, MD",2023,3,1.5,351.01,394358.0,"Baltimore, MD",msa,MD,381860.13871036,0.0255743724747081,0.0148374867162822,"Baltimore, MD",1796.48940001437,2.33333333333333,"Baltimore, MD",5780.0,"Baltimore-Columbia-Towson, MD",2843966.0,0.000277506465478528,-0.0011141012483413,0.0012620534350802,4458.13746031746,1.5,,97300.0,919.0,3.9245646321722503,False,87.5,False,False,False,3.9540160810122127,0.2565270862266189,0.025574372474708174,0.0148374867162826,0.06810140126336539,0.006816077916690144,0.0065641584337881595,0.15384615384615374,0.39784946236559127,64.55696202531644,0.00027750646547852753,0.0,0.0,0.0,0.0,0.026793196595154667,0.07192944198775297,3.06666666666667,0.03931910812754791,0.1311967705410324,0.12003623683289799,-0.0998083232963558,0
12580,"Baltimore-Columbia-Towson, MD",2023,4,1.44,347.91,394358.0,"Baltimore, MD",msa,MD,383516.695139972,0.0396720122239,0.0043381234689916,"Baltimore, MD",1784.25268079836,2.46666666666667,"Baltimore, MD",5823.0,"Baltimore-Columbia-Towson, MD",2843966.0,0.000277506465478528,-0.0011141012483413,0.0012620534350802,4464.90761904762,1.44,,97300.0,919.0,3.941589878108654,False,77.77777777777777,False,False,False,3.917321232636444,0.1920572951142483,0.039672012223900044,0.0043381234689923165,0.052982094719411954,-0.009280399377226356,0.003842337172749788,-0.033557046979865834,0.5360824742268042,86.24999999999999,0.00027750646547852753,0.0,0.0,0.0,0.0,0.03217865919311058,0.04770409804013176,2.46666666666667,0.007439446366781954,-0.1179824179650093,0.15912210409729033,-0.1629981883235685,0
12580,"Baltimore-Columbia-Towson, MD",2024,1,1.67,355.86,394358.0,"Baltimore, MD",msa,MD,385540.682538659,0.0400905079847968,0.0052774427406581,"Baltimore, MD",1793.07961656115,3.06666666666667,"Baltimore, MD",5078.33333333333,"Baltimore-Columbia-Towson, MD",2853522.0,0.0033600964287197,0.0026504060641348,0.0030825899632411,4992.54098360656,1.67,,99470.0,889.0,3.875949356978577,False,101.20481927710844,False,False,False,3.8096601810882422,0.1853530245302264,0.04009050798479685,0.005277442740656335,0.034221547708660705,0.004872954530176221,0.0005074540799498051,0.07051282051282048,0.47169811320754707,95.0,0.0033600964287197055,0.003082589963241178,0.0012620534350802348,0.003082589963241178,0.0012620534350802348,0.026104472158599235,0.03980831484109215,2.43333333333333,-0.12788367966111447,-0.21981546356145443,0.248115115012689,-0.10389918970668588,0
12580,"Baltimore-Columbia-Towson, MD",2024,2,1.47,354.73,394358.0,"Baltimore, MD",msa,MD,391833.211079159,0.0413420800780641,0.0163213088151055,"Baltimore, MD",1830.85157599203,3.0,"Baltimore, MD",6000.66666666667,"Baltimore-Columbia-Towson, MD",2853522.0,0.0033600964287197,0.0026504060641348,0.0030825899632411,5246.62650793651,1.47,,99470.0,889.0,3.9392099233855338,False,65.1685393258427,False,False,False,3.8671853213375025,0.2089904608607207,0.04134208007806417,0.016321308815105517,0.01746809791973103,0.015099808779487578,-0.0035534643749868793,0.0,0.2457627118644068,86.0759493670886,0.0033600964287197055,0.0,0.0,-0.003082589963241178,-0.0012620534350802348,0.0287027148320671,0.032016936294640974,1.83333333333333,0.18162126681982405,0.05514798886921213,0.24739314525733902,0.02445541834858167,0
12580,"Baltimore-Columbia-Towson, MD",2024,3,1.51,360.9,394358.0,"Baltimore, MD",msa,MD,392227.832289205,0.0271504996930536,0.0010071152696791,"Baltimore, MD",1854.51604398017,3.5,"Baltimore, MD",6774.66666666667,"Baltimore-Columbia-Towson, MD",2853522.0,0.0033600964287197,0.0026504060641348,0.0030825899632411,5543.46921875,1.51,,99470.0,889.0,3.9431771618498543,False,62.36559139784945,False,False,False,3.9245646321722503,0.24379963283736217,0.02715049969305361,0.0010071152696811136,0.025574372474708174,0.0148374867162826,-0.007155931996520331,0.006666666666666599,0.15384615384615374,87.5,0.0033600964287197055,0.0,0.0,0.0,0.0,0.032300020231311066,0.026793196595154667,2.33333333333333,0.1289856682590822,0.03931910812754791,0.24344959483489204,0.12003623683289799,0
