cbsa,metro_name,yr,qtr,index_nsa,index_sa
17820,"Colorado Springs, CO",2018,1,339.99,340.15
17820,"Colorado Springs, CO",2018,2,352.25,345.79
17820,"Colorado Springs, CO",2018,3,354.17,352.15
17820,"Colorado Springs, CO",2018,4,352.57,355.56
17820,"Colorado Springs, CO",2019,1,365.45,365.36
17820,"Colorado Springs, CO",2019,2,379.76,372.55
17820,"Colorado Springs, CO",2019,3,380.39,378.64
17820,"Colorado Springs, CO",2019,4,389.78,393.04
17820,"Colorado Springs, CO",2020,1,400.66,400.76
17820,"Colorado Springs, CO",2020,2,413.13,404.91
17820,"Colorado Springs, CO",2020,3,420.31,418.24
17820,"Colorado Springs, CO",2020,4,440.40,444.19
17820,"Colorado Springs, CO",2021,1,460.78,461.68
17820,"Colorado Springs, CO",2021,2,496.92,486.62
17820,"Colorado Springs, CO",2021,3,516.78,513.35
17820,"Colorado Springs, CO",2021,4,518.65,523.34
17820,"Colorado Springs, CO",2022,1,556.52,559.00
17820,"Colorado Springs, CO",2022,2,583.26,570.88
17820,"Colorado Springs, CO",2022,3,560.59,555.23
17820,"Colorado Springs, CO",2022,4,541.34,547.01
17820,"Colorado Springs, CO",2023,1,541.05,544.42
17820,"Colorado Springs, CO",2023,2,562.25,550.25
17820,"Colorado Springs, CO",2023,3,566.47,559.52
17820,"Colorado Springs, CO",2023,4,553.90,560.46
17820,"Colorado Springs, CO",2024,1,551.64,555.58
17820,"Colorado Springs, CO",2024,2,576.23,564.22
17820,"Colorado Springs, CO",2024,3,581.08,572.76
17820,"Colorado Springs, CO",2024,4,554.05,561.01
17820,"Colorado Springs, CO",2025,1,572.78,577.05
17820,"Colorado Springs, CO",2025,2,574.17,562.59
17820,"Colorado Springs, CO",2025,3,570.14,561.38
17820,"Colorado Springs, CO",2025,4,559.69,566.73
17900,"Columbia, SC",1991,1,100.00,100.00
17900,"Columbia, SC",1991,2,100.59,100.41
17900,"Columbia, SC",1991,3,100.75,100.63
17900,"Columbia, SC",1991,4,101.99,101.50
17900,"Columbia, SC",1992,1,102.11,102.07
17900,"Columbia, SC",1992,2,102.32,102.15
17900,"Columbia, SC",1992,3,103.76,103.61
17900,"Columbia, SC",1992,4,104.66,104.22
17900,"Columbia, SC",1993,1,104.11,104.01
17900,"Columbia, SC",1993,2,105.38,105.22
17900,"Columbia, SC",1993,3,105.25,105.05
17900,"Columbia, SC",1993,4,106.77,106.44
17900,"Columbia, SC",1994,1,107.50,107.33
17900,"Columbia, SC",1994,2,108.27,108.08
17900,"Columbia, SC",1994,3,109.32,109.08
17900,"Columbia, SC",1994,4,109.50,109.29
17900,"Columbia, SC",1995,1,110.99,110.77
17900,"Columbia, SC",1995,2,110.90,110.67
17900,"Columbia, SC",1995,3,111.79,111.48
17900,"Columbia, SC",1995,4,112.18,112.09
17900,"Columbia, SC",1996,1,112.41,112.16
17900,"Columbia, SC",1996,2,115.47,115.20
17900,"Columbia, SC",1996,3,115.22,114.84
17900,"Columbia, SC",1996,4,116.20,116.20
17900,"Columbia, SC",1997,1,118.06,117.83
17900,"Columbia, SC",1997,2,118.77,118.44
17900,"Columbia, SC",1997,3,119.89,119.42
17900,"Columbia, SC",1997,4,120.31,120.36
17900,"Columbia, SC",1998,1,121.78,121.63
17900,"Columbia, SC",1998,2,123.61,123.19
17900,"Columbia, SC",1998,3,125.12,124.59
17900,"Columbia, SC",1998,4,126.31,126.39
17900,"Columbia, SC",1999,1,127.56,127.48
17900,"Columbia, SC",1999,2,129.69,129.20
17900,"Columbia, SC",1999,3,131.58,130.96
17900,"Columbia, SC",1999,4,131.73,131.86
17900,"Columbia, SC",2000,1,133.29,133.26
17900,"Columbia, SC",2000,2,136.68,136.16
17900,"Columbia, SC",2000,3,136.25,135.51
17900,"Columbia, SC",2000,4,137.61,137.79
17900,"Columbia, SC",2001,1,139.24,139.24
17900,"Columbia, SC",2001,2,140.86,140.31
17900,"Columbia, SC",2001,3,141.21,140.40
17900,"Columbia, SC",2001,4,141.37,141.58
17900,"Columbia, SC",2002,1,143.39,143.42
17900,"Columbia, SC",2002,2,144.95,144.36
17900,"Columbia, SC",2002,3,148.02,147.15
17900,"Columbia, SC",2002,4,147.92,148.17
17900,"Columbia, SC",2003,1,146.34,146.38
17900,"Columbia, SC",2003,2,151.06,150.43
17900,"Columbia, SC",2003,3,152.05,151.20
17900,"Columbia, SC",2003,4,152.19,152.34
17900,"Columbia, SC",2004,1,155.55,155.78
17900,"Columbia, SC",2004,2,158.87,158.07
17900,"Columbia, SC",2004,3,160.70,159.85
17900,"Columbia, SC",2004,4,162.39,162.41
17900,"Columbia, SC",2005,1,164.12,164.60
17900,"Columbia, SC",2005,2,167.41,166.49
17900,"Columbia, SC",2005,3,170.02,169.06
17900,"Columbia, SC",2005,4,172.10,171.92
17900,"Columbia, SC",2006,1,175.19,176.14
17900,"Columbia, SC",2006,2,178.14,177.02
17900,"Columbia, SC",2006,3,179.02,177.88
17900,"Columbia, SC",2006,4,181.51,181.14
17900,"Columbia, SC",2007,1,180.45,181.79
17900,"Columbia, SC",2007,2,187.74,186.64
17900,"Columbia, SC",2007,3,186.37,184.82
17900,"Columbia, SC",2007,4,185.27,184.89
17900,"Columbia, SC",2008,1,181.94,183.53
17900,"Columbia, SC",2008,2,181.82,180.86
17900,"Columbia, SC",2008,3,184.58,182.71
17900,"Columbia, SC",2008,4,179.68,179.43
17900,"Columbia, SC",2009,1,175.97,177.57
17900,"Columbia, SC",2009,2,181.04,180.16
17900,"Columbia, SC",2009,3,180.29,178.06
17900,"Columbia, SC",2009,4,178.74,179.07
17900,"Columbia, SC",2010,1,173.45,174.79
17900,"Columbia, SC",2010,2,172.66,171.67
17900,"Columbia, SC",2010,3,174.68,172.37
17900,"Columbia, SC",2010,4,167.87,168.82
17900,"Columbia, SC",2011,1,174.36,175.33
17900,"Columbia, SC",2011,2,162.00,160.85
17900,"Columbia, SC",2011,3,164.54,162.28
17900,"Columbia, SC",2011,4,164.46,166.15
17900,"Columbia, SC",2012,1,160.08,160.57
17900,"Columbia, SC",2012,2,170.26,168.67
17900,"Columbia, SC",2012,3,165.38,163.33
17900,"Columbia, SC",2012,4,158.05,160.10
17900,"Columbia, SC",2013,1,166.86,167.09
17900,"Columbia, SC",2013,2,169.47,167.56
17900,"Columbia, SC",2013,3,169.06,167.17
17900,"Columbia, SC",2013,4,162.67,165.10
17900,"Columbia, SC",2014,1,165.39,165.34
17900,"Columbia, SC",2014,2,168.96,166.87
17900,"Columbia, SC",2014,3,173.15,171.59
17900,"Columbia, SC",2014,4,171.75,174.16
17900,"Columbia, SC",2015,1,173.00,172.82
17900,"Columbia, SC",2015,2,180.99,178.82
17900,"Columbia, SC",2015,3,177.21,175.88
17900,"Columbia, SC",2015,4,177.29,179.44
17900,"Columbia, SC",2016,1,185.49,185.24
17900,"Columbia, SC",2016,2,182.28,180.30
17900,"Columbia, SC",2016,3,185.74,184.66
17900,"Columbia, SC",2016,4,183.13,184.72
17900,"Columbia, SC",2017,1,186.31,186.23
17900,"Columbia, SC",2017,2,191.06,189.18
17900,"Columbia, SC",2017,3,194.89,193.87
17900,"Columbia, SC",2017,4,196.81,198.00
17900,"Columbia, SC",2018,1,198.97,199.20
17900,"Columbia, SC",2018,2,203.06,201.12
17900,"Columbia, SC",2018,3,203.93,202.92
17900,"Columbia, SC",2018,4,204.62,205.43
17900,"Columbia, SC",2019,1,209.21,209.84
17900,"Columbia, SC",2019,2,213.31,211.32
17900,"Columbia, SC",2019,3,214.18,213.01
17900,"Columbia, SC",2019,4,218.51,219.09
17900,"Columbia, SC",2020,1,217.72,218.86
17900,"Columbia, SC",2020,2,226.61,224.23
17900,"Columbia, SC",2020,3,233.28,232.05
17900,"Columbia, SC",2020,4,237.87,238.35
17900,"Columbia, SC",2021,1,242.29,243.81
17900,"Columbia, SC",2021,2,259.83,257.03
17900,"Columbia, SC",2021,3,266.54,265.03
17900,"Columbia, SC",2021,4,276.47,277.11
17900,"Columbia, SC",2022,1,288.77,290.61
17900,"Columbia, SC",2022,2,303.36,299.90
17900,"Columbia, SC",2022,3,313.30,311.77
17900,"Columbia, SC",2022,4,316.10,316.89
17900,"Columbia, SC",2023,1,318.53,320.22
17900,"Columbia, SC",2023,2,332.13,328.48
17900,"Columbia, SC",2023,3,332.26,330.75
17900,"Columbia, SC",2023,4,336.71,337.71
17900,"Columbia, SC",2024,1,341.71,343.09
17900,"Columbia, SC",2024,2,345.20,341.44
17900,"Columbia, SC",2024,3,354.95,353.72
17900,"Columbia, SC",2024,4,353.16,354.17
17900,"Columbia, SC",2025,1,360.28,361.29
17900,"Columbia, SC",2025,2,369.18,365.45
17900,"Columbia, SC",2025,3,365.31,364.07
17900,"Columbia, SC",2025,4,373.21,374.32
18140,"Columbus, OH",1991,1,100.00,100.00
18140,"Columbus, OH",1991,2,101.54,101.08
18140,"Columbus, OH",1991,3,100.95,100.77
18140,"Columbus, OH",1991,4,102.42,102.28
18140,"Columbus, OH",1992,1,104.17,104.23
18140,"Columbus, OH",1992,2,105.08,104.58
18140,"Columbus, OH",1992,3,106.21,106.02
18140,"Columbus, OH",1992,4,106.42,106.23
18140,"Columbus, OH",1993,1,107.88,108.02
18140,"Columbus, OH",1993,2,109.52,108.98
18140,"Columbus, OH",1993,3,111.18,110.96
18140,"Columbus, OH",1993,4,112.13,111.88
18140,"Columbus, OH",1994,1,112.32,112.54
18140,"Columbus, OH",1994,2,115.42,114.85
18140,"Columbus, OH",1994,3,116.30,116.05
18140,"Columbus, OH",1994,4,118.61,118.30
18140,"Columbus, OH",1995,1,118.58,118.88
18140,"Columbus, OH",1995,2,120.68,120.06
18140,"Columbus, OH",1995,3,121.38,121.10
18140,"Columbus, OH",1995,4,122.75,122.43
18140,"Columbus, OH",1996,1,123.34,123.68
18140,"Columbus, OH",1996,2,125.86,125.18
18140,"Columbus, OH",1996,3,126.50,126.20
18140,"Columbus, OH",1996,4,127.62,127.36
18140,"Columbus, OH",1997,1,128.03,128.32
18140,"Columbus, OH",1997,2,129.41,128.73
18140,"Columbus, OH",1997,3,130.62,130.27
18140,"Columbus, OH",1997,4,130.78,130.63
18140,"Columbus, OH",1998,1,131.86,132.06
18140,"Columbus, OH",1998,2,133.66,132.99
18140,"Columbus, OH",1998,3,135.01,134.55
18140,"Columbus, OH",1998,4,136.47,136.45
18140,"Columbus, OH",1999,1,137.81,137.99
18140,"Columbus, OH",1999,2,140.25,139.54
18140,"Columbus, OH",1999,3,141.29,140.72
18140,"Columbus, OH",1999,4,142.47,142.52
18140,"Columbus, OH",2000,1,144.33,144.57
18140,"Columbus, OH",2000,2,146.48,145.70
18140,"Columbus, OH",2000,3,147.80,147.10
18140,"Columbus, OH",2000,4,147.81,147.90
18140,"Columbus, OH",2001,1,149.69,150.09
18140,"Columbus, OH",2001,2,152.47,151.58
18140,"Columbus, OH",2001,3,153.91,153.09
18140,"Columbus, OH",2001,4,153.54,153.64
18140,"Columbus, OH",2002,1,155.06,155.67
18140,"Columbus, OH",2002,2,158.40,157.36
18140,"Columbus, OH",2002,3,160.19,159.26
18140,"Columbus, OH",2002,4,161.17,161.24
18140,"Columbus, OH",2003,1,161.83,162.72
18140,"Columbus, OH",2003,2,165.34,164.13
18140,"Columbus, OH",2003,3,166.99,165.88
18140,"Columbus, OH",2003,4,167.49,167.60
18140,"Columbus, OH",2004,1,167.80,168.94
18140,"Columbus, OH",2004,2,172.59,171.25
18140,"Columbus, OH",2004,3,173.49,172.10
18140,"Columbus, OH",2004,4,173.91,174.16
18140,"Columbus, OH",2005,1,174.53,175.90
18140,"Columbus, OH",2005,2,178.66,177.19
18140,"Columbus, OH",2005,3,178.32,176.59
18140,"Columbus, OH",2005,4,178.98,179.48
18140,"Columbus, OH",2006,1,177.52,179.10
18140,"Columbus, OH",2006,2,180.64,179.04
18140,"Columbus, OH",2006,3,181.78,179.69
18140,"Columbus, OH",2006,4,177.31,178.05
18140,"Columbus, OH",2007,1,177.38,179.20
18140,"Columbus, OH",2007,2,178.69,176.92
18140,"Columbus, OH",2007,3,180.44,178.14
18140,"Columbus, OH",2007,4,174.88,175.73
18140,"Columbus, OH",2008,1,172.82,174.89
18140,"Columbus, OH",2008,2,174.37,172.49
18140,"Columbus, OH",2008,3,171.84,169.45
18140,"Columbus, OH",2008,4,167.10,167.87
18140,"Columbus, OH",2009,1,165.06,167.46
18140,"Columbus, OH",2009,2,170.21,168.16
18140,"Columbus, OH",2009,3,170.12,167.63
18140,"Columbus, OH",2009,4,166.06,166.75
18140,"Columbus, OH",2010,1,164.66,167.44
18140,"Columbus, OH",2010,2,169.43,167.26
18140,"Columbus, OH",2010,3,166.60,163.98
18140,"Columbus, OH",2010,4,162.86,163.51
18140,"Columbus, OH",2011,1,156.37,159.30
18140,"Columbus, OH",2011,2,159.16,157.00
18140,"Columbus, OH",2011,3,161.16,158.51
18140,"Columbus, OH",2011,4,159.68,160.40
18140,"Columbus, OH",2012,1,157.16,160.18
18140,"Columbus, OH",2012,2,166.03,163.76
18140,"Columbus, OH",2012,3,168.87,165.94
18140,"Columbus, OH",2012,4,162.23,163.14
18140,"Columbus, OH",2013,1,164.42,167.56
18140,"Columbus, OH",2013,2,171.56,169.10
18140,"Columbus, OH",2013,3,176.39,173.31
18140,"Columbus, OH",2013,4,174.10,175.31
18140,"Columbus, OH",2014,1,174.78,177.96
18140,"Columbus, OH",2014,2,182.48,179.76
18140,"Columbus, OH",2014,3,183.15,180.01
18140,"Columbus, OH",2014,4,181.41,182.90
18140,"Columbus, OH",2015,1,182.80,185.98
18140,"Columbus, OH",2015,2,190.87,187.78
18140,"Columbus, OH",2015,3,193.37,190.34
18140,"Columbus, OH",2015,4,191.40,193.04
18140,"Columbus, OH",2016,1,193.08,196.29
18140,"Columbus, OH",2016,2,201.95,198.46
18140,"Columbus, OH",2016,3,208.51,205.62
18140,"Columbus, OH",2016,4,206.20,207.97
18140,"Columbus, OH",2017,1,207.23,210.49
18140,"Columbus, OH",2017,2,219.39,215.37
18140,"Columbus, OH",2017,3,223.35,220.67
18140,"Columbus, OH",2017,4,222.45,224.40
18140,"Columbus, OH",2018,1,225.26,228.47
18140,"Columbus, OH",2018,2,236.66,232.18
18140,"Columbus, OH",2018,3,237.73,235.30
18140,"Columbus, OH",2018,4,236.89,239.12
18140,"Columbus, OH",2019,1,239.33,242.25
18140,"Columbus, OH",2019,2,252.89,247.97
18140,"Columbus, OH",2019,3,252.28,250.16
18140,"Columbus, OH",2019,4,253.29,255.84
18140,"Columbus, OH",2020,1,261.04,263.73
18140,"Columbus, OH",2020,2,272.08,266.68
18140,"Columbus, OH",2020,3,279.33,277.40
18140,"Columbus, OH",2020,4,285.39,288.40
18140,"Columbus, OH",2021,1,296.66,299.23
18140,"Columbus, OH",2021,2,315.03,308.90
18140,"Columbus, OH",2021,3,322.40,320.34
18140,"Columbus, OH",2021,4,325.87,329.25
18140,"Columbus, OH",2022,1,346.92,349.74
18140,"Columbus, OH",2022,2,365.11,358.32
18140,"Columbus, OH",2022,3,360.06,357.59
18140,"Columbus, OH",2022,4,355.03,358.60
18140,"Columbus, OH",2023,1,361.55,364.49
18140,"Columbus, OH",2023,2,380.16,373.56
18140,"Columbus, OH",2023,3,383.44,380.40
18140,"Columbus, OH",2023,4,383.46,387.07
18140,"Columbus, OH",2024,1,385.57,388.95
18140,"Columbus, OH",2024,2,400.54,394.05
18140,"Columbus, OH",2024,3,407.60,403.92
18140,"Columbus, OH",2024,4,408.01,411.57
18140,"Columbus, OH",2025,1,410.20,414.01
18140,"Columbus, OH",2025,2,420.65,414.32
18140,"Columbus, OH",2025,3,420.68,416.47
18140,"Columbus, OH",2025,4,411.98,415.33
19124,"Dallas-Plano-Irving, TX (MSAD)",1991,1,100.00,100.00
19124,"Dallas-Plano-Irving, TX (MSAD)",1991,2,100.04,99.29
19124,"Dallas-Plano-Irving, TX (MSAD)",1991,3,100.16,99.11
19124,"Dallas-Plano-Irving, TX (MSAD)",1991,4,99.34,98.49
19124,"Dallas-Plano-Irving, TX (MSAD)",1992,1,100.23,100.22
19124,"Dallas-Plano-Irving, TX (MSAD)",1992,2,99.92,99.18
19124,"Dallas-Plano-Irving, TX (MSAD)",1992,3,101.17,100.13
19124,"Dallas-Plano-Irving, TX (MSAD)",1992,4,101.28,100.39
19124,"Dallas-Plano-Irving, TX (MSAD)",1993,1,100.49,100.46
19124,"Dallas-Plano-Irving, TX (MSAD)",1993,2,102.43,101.68
19124,"Dallas-Plano-Irving, TX (MSAD)",1993,3,102.87,101.83
19124,"Dallas-Plano-Irving, TX (MSAD)",1993,4,103.28,102.36
19124,"Dallas-Plano-Irving, TX (MSAD)",1994,1,103.40,103.35
19124,"Dallas-Plano-Irving, TX (MSAD)",1994,2,104.77,104.01
19124,"Dallas-Plano-Irving, TX (MSAD)",1994,3,105.10,104.06
19124,"Dallas-Plano-Irving, TX (MSAD)",1994,4,105.71,104.80
19124,"Dallas-Plano-Irving, TX (MSAD)",1995,1,104.81,104.69
19124,"Dallas-Plano-Irving, TX (MSAD)",1995,2,105.69,104.94
19124,"Dallas-Plano-Irving, TX (MSAD)",1995,3,107.12,106.06
19124,"Dallas-Plano-Irving, TX (MSAD)",1995,4,108.16,107.27
19124,"Dallas-Plano-Irving, TX (MSAD)",1996,1,108.19,108.02
19124,"Dallas-Plano-Irving, TX (MSAD)",1996,2,108.91,108.14
19124,"Dallas-Plano-Irving, TX (MSAD)",1996,3,110.47,109.36
19124,"Dallas-Plano-Irving, TX (MSAD)",1996,4,110.74,109.94
19124,"Dallas-Plano-Irving, TX (MSAD)",1997,1,110.95,110.69
19124,"Dallas-Plano-Irving, TX (MSAD)",1997,2,112.05,111.26
19124,"Dallas-Plano-Irving, TX (MSAD)",1997,3,113.47,112.28
19124,"Dallas-Plano-Irving, TX (MSAD)",1997,4,114.31,113.60
19124,"Dallas-Plano-Irving, TX (MSAD)",1998,1,115.84,115.53
19124,"Dallas-Plano-Irving, TX (MSAD)",1998,2,118.35,117.45
19124,"Dallas-Plano-Irving, TX (MSAD)",1998,3,120.98,119.70
19124,"Dallas-Plano-Irving, TX (MSAD)",1998,4,122.16,121.52
19124,"Dallas-Plano-Irving, TX (MSAD)",1999,1,123.78,123.41
19124,"Dallas-Plano-Irving, TX (MSAD)",1999,2,127.04,126.01
19124,"Dallas-Plano-Irving, TX (MSAD)",1999,3,128.75,127.37
19124,"Dallas-Plano-Irving, TX (MSAD)",1999,4,130.28,129.69
19124,"Dallas-Plano-Irving, TX (MSAD)",2000,1,133.42,133.04
19124,"Dallas-Plano-Irving, TX (MSAD)",2000,2,135.54,134.36
19124,"Dallas-Plano-Irving, TX (MSAD)",2000,3,138.34,136.86
19124,"Dallas-Plano-Irving, TX (MSAD)",2000,4,139.34,138.76
19124,"Dallas-Plano-Irving, TX (MSAD)",2001,1,141.19,140.79
19124,"Dallas-Plano-Irving, TX (MSAD)",2001,2,144.22,142.92
19124,"Dallas-Plano-Irving, TX (MSAD)",2001,3,145.33,143.75
19124,"Dallas-Plano-Irving, TX (MSAD)",2001,4,146.28,145.72
19124,"Dallas-Plano-Irving, TX (MSAD)",2002,1,146.92,146.54
19124,"Dallas-Plano-Irving, TX (MSAD)",2002,2,148.90,147.47
19124,"Dallas-Plano-Irving, TX (MSAD)",2002,3,150.84,149.23
19124,"Dallas-Plano-Irving, TX (MSAD)",2002,4,149.53,148.99
19124,"Dallas-Plano-Irving, TX (MSAD)",2003,1,149.80,149.45
19124,"Dallas-Plano-Irving, TX (MSAD)",2003,2,151.30,149.77
19124,"Dallas-Plano-Irving, TX (MSAD)",2003,3,152.04,150.39
19124,"Dallas-Plano-Irving, TX (MSAD)",2003,4,152.16,151.66
19124,"Dallas-Plano-Irving, TX (MSAD)",2004,1,152.79,152.52
19124,"Dallas-Plano-Irving, TX (MSAD)",2004,2,154.94,153.22
19124,"Dallas-Plano-Irving, TX (MSAD)",2004,3,155.92,154.25
19124,"Dallas-Plano-Irving, TX (MSAD)",2004,4,155.31,154.82
19124,"Dallas-Plano-Irving, TX (MSAD)",2005,1,157.46,157.30
19124,"Dallas-Plano-Irving, TX (MSAD)",2005,2,160.41,158.53
19124,"Dallas-Plano-Irving, TX (MSAD)",2005,3,161.31,159.50
19124,"Dallas-Plano-Irving, TX (MSAD)",2005,4,161.98,161.51
19124,"Dallas-Plano-Irving, TX (MSAD)",2006,1,163.50,163.52
19124,"Dallas-Plano-Irving, TX (MSAD)",2006,2,166.75,164.70
19124,"Dallas-Plano-Irving, TX (MSAD)",2006,3,167.25,165.26
19124,"Dallas-Plano-Irving, TX (MSAD)",2006,4,167.26,166.77
19124,"Dallas-Plano-Irving, TX (MSAD)",2007,1,167.75,167.99
19124,"Dallas-Plano-Irving, TX (MSAD)",2007,2,172.97,170.76
19124,"Dallas-Plano-Irving, TX (MSAD)",2007,3,172.10,169.86
19124,"Dallas-Plano-Irving, TX (MSAD)",2007,4,170.29,169.87
19124,"Dallas-Plano-Irving, TX (MSAD)",2008,1,169.30,169.75
19124,"Dallas-Plano-Irving, TX (MSAD)",2008,2,172.26,169.94
19124,"Dallas-Plano-Irving, TX (MSAD)",2008,3,173.02,170.59
19124,"Dallas-Plano-Irving, TX (MSAD)",2008,4,169.77,169.49
19124,"Dallas-Plano-Irving, TX (MSAD)",2009,1,167.31,167.90
19124,"Dallas-Plano-Irving, TX (MSAD)",2009,2,169.13,166.70
19124,"Dallas-Plano-Irving, TX (MSAD)",2009,3,171.06,168.56
19124,"Dallas-Plano-Irving, TX (MSAD)",2009,4,170.46,170.35
19124,"Dallas-Plano-Irving, TX (MSAD)",2010,1,168.56,169.20
19124,"Dallas-Plano-Irving, TX (MSAD)",2010,2,172.74,170.06
19124,"Dallas-Plano-Irving, TX (MSAD)",2010,3,170.74,168.29
19124,"Dallas-Plano-Irving, TX (MSAD)",2010,4,163.25,163.29
19124,"Dallas-Plano-Irving, TX (MSAD)",2011,1,163.66,164.25
19124,"Dallas-Plano-Irving, TX (MSAD)",2011,2,167.26,164.45
19124,"Dallas-Plano-Irving, TX (MSAD)",2011,3,166.52,164.26
19124,"Dallas-Plano-Irving, TX (MSAD)",2011,4,164.19,164.41
19124,"Dallas-Plano-Irving, TX (MSAD)",2012,1,166.19,166.66
19124,"Dallas-Plano-Irving, TX (MSAD)",2012,2,172.10,168.97
19124,"Dallas-Plano-Irving, TX (MSAD)",2012,3,174.70,172.52
19124,"Dallas-Plano-Irving, TX (MSAD)",2012,4,176.64,177.08
19124,"Dallas-Plano-Irving, TX (MSAD)",2013,1,179.39,179.70
19124,"Dallas-Plano-Irving, TX (MSAD)",2013,2,187.31,183.73
19124,"Dallas-Plano-Irving, TX (MSAD)",2013,3,189.45,187.25
19124,"Dallas-Plano-Irving, TX (MSAD)",2013,4,191.92,192.65
19124,"Dallas-Plano-Irving, TX (MSAD)",2014,1,194.96,195.02
19124,"Dallas-Plano-Irving, TX (MSAD)",2014,2,201.96,198.03
19124,"Dallas-Plano-Irving, TX (MSAD)",2014,3,204.68,202.43
19124,"Dallas-Plano-Irving, TX (MSAD)",2014,4,205.24,206.21
19124,"Dallas-Plano-Irving, TX (MSAD)",2015,1,214.17,213.99
19124,"Dallas-Plano-Irving, TX (MSAD)",2015,2,223.86,219.49
19124,"Dallas-Plano-Irving, TX (MSAD)",2015,3,225.86,223.40
19124,"Dallas-Plano-Irving, TX (MSAD)",2015,4,227.11,228.35
19124,"Dallas-Plano-Irving, TX (MSAD)",2016,1,235.16,234.78
19124,"Dallas-Plano-Irving, TX (MSAD)",2016,2,245.84,241.08
19124,"Dallas-Plano-Irving, TX (MSAD)",2016,3,248.91,246.21
19124,"Dallas-Plano-Irving, TX (MSAD)",2016,4,249.35,250.75
19124,"Dallas-Plano-Irving, TX (MSAD)",2017,1,258.12,257.62
19124,"Dallas-Plano-Irving, TX (MSAD)",2017,2,267.40,262.31
19124,"Dallas-Plano-Irving, TX (MSAD)",2017,3,272.37,269.40
19124,"Dallas-Plano-Irving, TX (MSAD)",2017,4,273.26,274.73
19124,"Dallas-Plano-Irving, TX (MSAD)",2018,1,278.51,277.98
19124,"Dallas-Plano-Irving, TX (MSAD)",2018,2,286.93,281.54
19124,"Dallas-Plano-Irving, TX (MSAD)",2018,3,286.10,282.96
19124,"Dallas-Plano-Irving, TX (MSAD)",2018,4,283.69,285.17
19124,"Dallas-Plano-Irving, TX (MSAD)",2019,1,286.46,285.98
19124,"Dallas-Plano-Irving, TX (MSAD)",2019,2,294.08,288.47
19124,"Dallas-Plano-Irving, TX (MSAD)",2019,3,295.26,291.98
19124,"Dallas-Plano-Irving, TX (MSAD)",2019,4,294.76,296.50
19124,"Dallas-Plano-Irving, TX (MSAD)",2020,1,299.41,298.88
19124,"Dallas-Plano-Irving, TX (MSAD)",2020,2,306.08,300.06
19124,"Dallas-Plano-Irving, TX (MSAD)",2020,3,314.74,311.18
19124,"Dallas-Plano-Irving, TX (MSAD)",2020,4,320.72,323.03
19124,"Dallas-Plano-Irving, TX (MSAD)",2021,1,336.61,335.86
19124,"Dallas-Plano-Irving, TX (MSAD)",2021,2,360.01,352.62
19124,"Dallas-Plano-Irving, TX (MSAD)",2021,3,376.00,371.87
19124,"Dallas-Plano-Irving, TX (MSAD)",2021,4,388.69,391.88
19124,"Dallas-Plano-Irving, TX (MSAD)",2022,1,415.44,414.23
19124,"Dallas-Plano-Irving, TX (MSAD)",2022,2,447.84,438.48
19124,"Dallas-Plano-Irving, TX (MSAD)",2022,3,436.66,432.02
19124,"Dallas-Plano-Irving, TX (MSAD)",2022,4,424.65,428.33
19124,"Dallas-Plano-Irving, TX (MSAD)",2023,1,431.87,430.38
19124,"Dallas-Plano-Irving, TX (MSAD)",2023,2,442.24,432.89
19124,"Dallas-Plano-Irving, TX (MSAD)",2023,3,448.62,444.17
19124,"Dallas-Plano-Irving, TX (MSAD)",2023,4,439.48,443.11
19124,"Dallas-Plano-Irving, TX (MSAD)",2024,1,449.47,447.76
19124,"Dallas-Plano-Irving, TX (MSAD)",2024,2,459.89,450.35
19124,"Dallas-Plano-Irving, TX (MSAD)",2024,3,453.82,449.53
19124,"Dallas-Plano-Irving, TX (MSAD)",2024,4,452.93,456.32
19124,"Dallas-Plano-Irving, TX (MSAD)",2025,1,453.28,451.49
19124,"Dallas-Plano-Irving, TX (MSAD)",2025,2,456.82,447.56
19124,"Dallas-Plano-Irving, TX (MSAD)",2025,3,451.18,447.19
19124,"Dallas-Plano-Irving, TX (MSAD)",2025,4,443.53,446.38
19430,"Dayton-Kettering-Beavercreek, OH",1991,1,100.00,100.00
19430,"Dayton-Kettering-Beavercreek, OH",1991,2,100.57,99.27
19430,"Dayton-Kettering-Beavercreek, OH",1991,3,100.88,99.61
19430,"Dayton-Kettering-Beavercreek, OH",1991,4,103.20,101.87
19430,"Dayton-Kettering-Beavercreek, OH",1992,1,102.94,102.94
19430,"Dayton-Kettering-Beavercreek, OH",1992,2,104.49,103.12
19430,"Dayton-Kettering-Beavercreek, OH",1992,3,106.17,104.82
19430,"Dayton-Kettering-Beavercreek, OH",1992,4,106.95,105.66
19430,"Dayton-Kettering-Beavercreek, OH",1993,1,106.47,106.45
19430,"Dayton-Kettering-Beavercreek, OH",1993,2,110.15,108.63
19430,"Dayton-Kettering-Beavercreek, OH",1993,3,112.00,110.54
19430,"Dayton-Kettering-Beavercreek, OH",1993,4,113.01,111.83
19430,"Dayton-Kettering-Beavercreek, OH",1994,1,112.45,112.37
19430,"Dayton-Kettering-Beavercreek, OH",1994,2,115.69,113.98
19430,"Dayton-Kettering-Beavercreek, OH",1994,3,115.83,114.32
19430,"Dayton-Kettering-Beavercreek, OH",1994,4,117.09,116.07
